Date,AAPL,GOOG,MSFT
2021-05-28,121.94570922851562,119.86550903320312,241.53103637695312
2021-06-01,121.62276458740234,120.7726058959961,239.32545471191406
2021-06-02,122.38609313964844,120.3486328125,239.2287139892578
2021-06-03,120.89857482910156,119.52005767822266,237.6905975341797
2021-06-04,123.1983413696289,121.8636245727539,242.6047821044922
2021-06-07,123.2081298828125,122.57588195800781,245.52622985839844
2021-06-08,124.03018188476562,123.408935546875,244.32672119140625
2021-06-09,124.41183471679688,123.83391571044922,245.3134307861328
2021-06-10,123.41363525390625,125.33499145507812,248.84423828125
2021-06-11,124.62711334228516,124.95376586914062,249.47308349609375
2021-06-14,127.69020080566406,125.60537719726562,251.4077606201172
2021-06-15,126.86813354492188,125.28826141357422,249.927734375
2021-06-16,127.3672866821289,124.95376586914062,248.9796905517578
2021-06-17,128.97218322753906,125.62427520751953,252.3848419189453
2021-06-18,127.67066192626953,124.82551574707031,250.9628143310547
2021-06-21,129.47128295898438,125.70777130126953,254.05841064453125
2021-06-22,131.11538696289062,126.2490463256836,256.8443603515625
2021-06-23,130.8413848876953,125.7142333984375,256.6122131347656
2021-06-24,130.5575714111328,126.52989196777344,257.98590087890625
2021-06-25,130.26394653320312,126.24458312988281,256.370361328125
2021-06-28,131.8982696533203,126.07011413574219,259.9496154785156
2021-06-29,133.41510009765625,125.27385711669922,262.54217529296875
2021-06-30,134.0316619873047,124.57550048828125,262.0584716796875
2021-07-01,134.3350067138672,125.62178039550781,262.735595703125
2021-07-02,136.967529296875,127.9583969116211,268.5881652832031
2021-07-06,138.98345947265625,129.00416564941406,268.5978698730469
2021-07-07,141.4789276123047,129.30886840820312,270.793701171875
2021-07-08,140.17742919921875,128.41368103027344,268.36566162109375
2021-07-09,142.00741577148438,128.80885314941406,268.8686828613281
2021-07-12,141.41041564941406,129.79248046875,268.2689208984375
2021-07-13,142.5260772705078,130.220458984375,271.8094482421875
2021-07-14,145.96099853515625,131.3020477294922,273.2895202636719
2021-07-15,145.30535888671875,130.49082946777344,271.8578796386719
2021-07-16,143.25999450683594,131.06640625,271.5870056152344
2021-07-19,139.40423583984375,128.490234375,267.96905517578125
2021-07-20,143.025146484375,130.3268280029297,270.20367431640625
2021-07-21,142.29115295410156,131.8169403076172,272.2158203125
2021-07-22,143.66127014160156,132.54067993164062,276.8011169433594
2021-07-23,145.38363647460938,137.0016326904297,280.2158508300781
2021-07-26,145.80445861816406,138.81932067871094,279.6160583496094
2021-07-27,143.63189697265625,135.98814392089844,277.1880187988281
2021-07-28,141.8801727294922,135.57562255859375,276.87847900390625
2021-07-29,142.5260772705078,135.73365783691406,277.14935302734375
2021-07-30,142.74134826660156,134.4219512939453,275.6112060546875
2021-08-02,142.4086151123047,135.18592834472656,275.5241394042969
2021-08-03,144.20925903320312,135.47471618652344,277.7491149902344
2021-08-04,143.80804443359375,135.2246856689453,277.1589660644531
2021-08-05,143.91571044921875,136.13082885742188,280.0707092285156
2021-08-06,143.2296142578125,136.2262420654297,280.0127258300781
2021-08-09,143.1806640625,137.1865234375,278.9195556640625
2021-08-10,142.70040893554688,137.2804718017578,277.0913391113281
2021-08-11,142.95521545410156,136.87586975097656,277.5846862792969
2021-08-12,145.92489624023438,137.5717315673828,280.35125732421875
2021-08-13,146.13070678710938,137.58816528320312,283.2920837402344
2021-08-16,148.1104736328125,138.0951385498047,284.9849853515625
2021-08-17,147.198974609375,136.48919677734375,283.5145263671875
2021-08-18,143.4452667236328,135.76300048828125,281.77972412109375
2021-08-19,143.77847290039062,136.10447692871094,287.6336975097656
2021-08-20,145.23883056640625,137.6189727783203,294.99005126953125
2021-08-23,146.72857666015625,140.2657470703125,295.2711486816406
2021-08-24,146.6403350830078,141.5570526123047,293.3036193847656
2021-08-25,145.40542602539062,142.10531616210938,292.71240234375
2021-08-26,144.60174560546875,141.28321838378906,289.8822937011719
2021-08-27,145.64065551757812,143.6963653564453,290.4929504394531
2021-08-30,150.0706329345703,144.6099090576172,294.2438049316406
2021-08-31,148.8063507080078,144.6024627685547,292.58642578125
2021-09-01,149.47279357910156,144.98019409179688,292.5379333496094
2021-09-02,150.590087890625,143.36680603027344,291.8788757324219
2021-09-03,151.22711181640625,143.9195098876953,291.86920166015625
2021-09-07,153.56956481933594,144.65911865234375,290.9387512207031
2021-09-08,152.02101135253906,144.0273895263672,290.9678649902344
2021-09-09,151.00172424316406,144.0572052001953,288.0989685058594
2021-09-10,146.0032958984375,141.0823974609375,286.6063232421875
2021-09-13,146.5717315673828,142.61724853515625,287.8469543457031
2021-09-14,145.1702423095703,142.55862426757812,290.5607604980469
2021-09-15,146.06210327148438,144.34796142578125,295.4359130859375
2021-09-16,145.82688903808594,143.52040100097656,295.8236083984375
2021-09-17,143.15121459960938,140.62757873535156,290.6382751464844
2021-09-20,140.0933837890625,138.19554138183594,285.2397766113281
2021-09-21,140.57357788085938,138.82130432128906,285.7243957519531
2021-09-22,142.94541931152344,140.10569763183594,289.3879699707031
2021-09-23,143.90591430664062,140.98846435546875,290.33782958984375
2021-09-24,143.99411010742188,141.79017639160156,290.13433837890625
2021-09-27,142.4749755859375,140.6648712158203,285.11383056640625
2021-09-28,139.08389282226562,135.37930297851562,274.7916564941406
2021-09-29,139.98556518554688,133.72610473632812,275.2568359375
2021-09-30,138.6820526123047,132.47802734375,273.2408752441406
2021-10-01,139.80914306640625,135.6561279296875,280.1997985839844
2021-10-04,136.36903381347656,132.9745635986328,274.394287109375
2021-10-05,138.2998046875,135.372314453125,279.8702697753906
2021-10-06,139.172119140625,136.5423583984375,284.08636474609375
2021-10-07,140.43641662597656,138.363037109375,285.7729187011719
2021-10-08,140.05413818359375,139.22840881347656,285.7729187011719
